ds,yhat,yhat_lower,yhat_upper,y,cutoff
2022-05-02,561.1815816691715,530.2909377152035,590.2546078339223,557,2021-05-29
2022-05-03,561.2624204166339,531.9368997138544,592.0844079365305,581,2021-05-29
2022-05-04,562.8061415248986,532.8187768237523,593.3846209552373,590,2021-05-29
2022-05-05,563.6759632857319,531.3181218949605,592.5238812864402,587,2021-05-29
2022-05-06,569.9954018536022,540.1037328174016,599.3747181596406,565,2021-05-29
2022-05-07,565.7530486272032,534.0994945881523,595.1198749039705,562,2021-05-29
2022-05-08,567.5230961177415,539.5652630147056,595.2237105829985,582,2021-05-29
2022-05-09,564.2388316629766,532.2527001857206,595.8296756539942,594,2021-05-29
2022-05-10,563.7209860677134,533.3796541122226,592.8668371482814,561,2021-05-29
2022-05-11,564.6013160496399,533.527566857997,595.6616919108219,565,2021-05-29
2022-05-12,564.7571089886385,535.1552562328623,594.0299691253334,567,2021-05-29
2022-05-13,570.3269041697885,539.6079054969063,600.9581600938476,592,2021-05-29
2022-05-14,565.3149057889091,535.3283204731437,593.7776349484235,559,2021-05-29
2022-05-15,566.3111378671651,533.7274106298686,595.6225368451184,593,2021-05-29
2022-05-16,562.264569866995,532.451796932946,592.6039647837932,568,2021-05-29
2022-05-17,561.0111092319031,531.4698902320102,592.9747476564879,540,2021-05-29
2022-05-18,561.1968483423691,533.1853032530386,593.0613645477007,561,2021-05-29
2022-05-19,560.7122622524217,529.106062636023,590.5252501898951,546,2021-05-29
2022-05-20,565.7076583251275,532.494149202363,595.319168106566,566,2021-05-29
2022-05-21,560.1973588609685,529.3412955054881,590.0133335480098,619,2021-05-29
2022-05-22,560.7796714616227,531.3806250624253,592.1704238031001,592,2021-05-29
2022-05-23,556.4098791954873,526.4032494146675,588.3999953683958,559,2021-05-29
2022-05-24,554.9281486878991,524.5222289292598,585.3797162367332,524,2021-05-29
2022-05-25,554.9827441412173,523.8364596774524,584.9268746990905,575,2021-05-29
2022-05-26,554.4642428014744,524.9703662494004,581.3397348167442,515,2021-05-29
2022-05-27,559.521050842811,529.3793000254979,590.723514424521,529,2021-05-29
2022-05-28,554.1636974162659,522.6727056741247,581.4597730614374,564,2021-05-29
2022-05-29,554.9849571857349,525.8223466362384,584.2073776758681,604,2021-05-29
